MetabolightsId	InChIKey	HasPathways	KEGGPathways	WikiPathways	ReactomePathways
MTBLC122171	SUFFQJSFEGGTBK-UHFFFAOYSA-N	0			
MTBLC12256	WMKOZARWBMFKAS-UHFFFAOYSA-N	0			
MTBLC12257	IECSQLKWZBEUGA-UHFFFAOYSA-N	0			
MTBLC12266	GUAHPAJOXVYFON-UHFFFAOYSA-M	0			
MTBLC1228	PUECEVJMPDNNHT-UHFFFAOYSA-N	0			
MTBLC1230	PZDOWFGHCNHPQD-VNNZMYODSA-N	0			
MTBLC123116	RPNHAFAVDGKYBE-IRZMMJPMSA-N	0			
MTBLC123172	DTSWECZIQSCKFV-UHFFFAOYSA-N	0			
MTBLC123189	JBRAXOVHXFNSOM-UHFFFAOYSA-N	0			
MTBLC123215	WZURRFVQEXUPMJ-UHFFFAOYSA-N	0			
MTBLC123234	HMRFBSJXLDMJAC-UHFFFAOYSA-N	0			
MTBLC123290	ISRRLTIEWOHRNX-UHFFFAOYSA-N	0			
MTBLC123356	JHKIRXNKLCGRCE-JWJMNMJUSA-N	0			
MTBLC123369	OEFWIJZKAIUFBL-UHFFFAOYSA-N	0			
MTBLC1237	IZXIZTKNFFYFOF-UHFFFAOYSA-N	0			
MTBLC12387	PTVXQARCLQPGIR-SXUWKVJYSA-N	1	ko00051,ko00520,ko01100	WP1785,WP1652	R-HSA-6787639,R-XTR-6787639,R-SSC-6787639,R-CEL-6787639,R-CFA-6787639,R-BTA-6787639,R-MMU-6787639,R-GGA-6787639,R-RNO-6787639,R-OSA-6787639,R-DRE-6787639,R-TGU-6787639,R-DDI-6787639,R-ATH-6787639
MTBLC1241	ICMJZHFYQVZYQN-GSVOUGTGSA-N	0			
MTBLC12427	YHHSONZFOIEMCP-UHFFFAOYSA-M	0			
MTBLC124938	ZKNJEOBYOLUGKJ-UHFFFAOYSA-N	0			
MTBLC124964	AOJJSUZBOXZQNB-SNFLSGHGSA-N	0			
MTBLC124966	MUHBBHLZPHKTTR-UHFFFAOYSA-N	0			
MTBLC124970	IWRROMMWEPGYPT-HXUWFJFHSA-N	0			
MTBLC124971	CEPZICVICYWMMK-VWLOTQADSA-N	0			
MTBLC124972	HGIIRBPWYAQQMQ-SANMLTNESA-N	0			
MTBLC124973	ZFHQYZZRVZLCPM-SANMLTNESA-N	0			
MTBLC124974	VWMSFQSUXBPVII-HSZRJFAPSA-N	0			
MTBLC124975	BTLNYNFZCBPODF-HHHXNRCGSA-N	0			
MTBLC124976	BTLNYNFZCBPODF-MHZLTWQESA-N	0			
MTBLC124977	IWRROMMWEPGYPT-FQEVSTJZSA-N	0			
MTBLC124978	VWMSFQSUXBPVII-QHCPKHFHSA-N	0			
MTBLC124979	HHZIVAOUVNHDPW-QFIPXVFZSA-N	0			
MTBLC124980	CEPZICVICYWMMK-RUZDIDTESA-N	0			
MTBLC124981	LPVAXFVUYYVBEP-NDEPHWFRSA-N	0			
MTBLC124991	XIURVHNZVLADCM-IUODEOHRSA-N	0			
MTBLC124992	MBRJJFOQKYCVGM-IEZDNMIOSA-N	0			
MTBLC124994	AUVVAXYIELKVAI-TXQMCKRASA-N	0			
MTBLC125157	HUIYHYRPRGTYKA-ONSSSSONSA-N	0			
MTBLC125189	GVBLZGZNVFMXFB-RVKOZMQOSA-N	0			
MTBLC125201	ATUYSKUVHUPXBV-ZFORQUDYSA-N	0			
MTBLC125205	SDZXQUCJSHKTQH-MPJXAXDGSA-N	0			
MTBLC125226	GQTSDHBBWOAFCN-LXWWIJTGSA-N	0			
MTBLC125272	VACCNIRAJOIDQS-RVKOZMQOSA-N	0			
MTBLC125273	XVMYBILMFHGCPE-UHFFFAOYSA-N	0			
MTBLC125288	GRZYSBZPIRQMCQ-UHFFFAOYSA-N	0			
MTBLC125289	GVBLZGZNVFMXFB-KIBNOENRSA-N	0			
MTBLC12532	QPHSFUGCBGILSS-QMMMGPOBSA-N	0			
MTBLC125390	CGZOGNUFXMNYEI-UDUHKTKDSA-N	0			
MTBLC125420	MDYVZYDNBUAVCN-MPIXHSIDSA-N	0			
MTBLC125431	REEBVIZJIHXSIU-UHFFFAOYSA-N	0			
MTBLC125436	ISUUIOYLCHDFRW-NDHQICDLSA-N	0			
MTBLC125454	JXLYSJRDGCGARV-UHFFFAOYSA-N	0			
MTBLC125518	WFTSRDISOMSAQC-ZNFOTRSXSA-N	0			
MTBLC125538	LIYGLGZKJWIQDC-XYCLDAKMSA-N	0			
MTBLC125545	YERHJBPPDGHCRJ-UHFFFAOYSA-N	0			
MTBLC125548	FOIPWUQXKDKYMY-UHFFFAOYSA-N	0			
MTBLC125556	DXMUJVLGRJRVIZ-UHFFFAOYSA-N	0			
MTBLC125614	BTGAJCKRXPNBFI-HNNXBMFYSA-N	0			
MTBLC125724	OWXHTGNPONOMFJ-JOCHJYFZSA-N	0			
MTBLC125728	NUSRPSJLLQZCNL-OAQYLSRUSA-N	0			
MTBLC125730	DNCWFJGHBTUPKD-JOCHJYFZSA-N	0			
MTBLC125735	NTHKEABDFWNRMX-AREMUKBSSA-N	0			
MTBLC125742	DRWNTKOQDOWYNX-SFHVURJKSA-N	0			
MTBLC125745	GQQZXCYXCIWXIH-XMMPIXPASA-N	0			
MTBLC125747	WUJMIKHUVFPYKN-JOCHJYFZSA-N	0			
MTBLC125751	WHTCQRCGQGHDMI-IBGZPJMESA-N	0			
MTBLC125754	NEXKXEQOOLRNQD-RUZDIDTESA-N	0			
MTBLC125757	OFAKGSYCSOXBPH-NRFANRHFSA-N	0			
MTBLC125767	RSQDMSKKYVUBIP-QFIPXVFZSA-N	0			
MTBLC125775	WLJAXZCEIQXDRN-JOCHJYFZSA-N	0			
MTBLC125789	MKPFNOFVGQTMAY-DEOSSOPVSA-N	0			
MTBLC125808	DNCWFJGHBTUPKD-QFIPXVFZSA-N	0			
MTBLC125814	ZPEKBTGYWQYABR-QFIPXVFZSA-N	0			
MTBLC125822	FXFGNFJWRDZQPC-DEOSSOPVSA-N	0			
MTBLC125831	SBRYGAAXAGMYJH-NRFANRHFSA-N	0			
MTBLC125832	SZHOJFHSIKHZHA-UHFFFAOYSA-M	0			
MTBLC125835	UGBPHJATYLNCTN-DEOSSOPVSA-N	0			
MTBLC125841	NYNBMTQGVWKTND-IBGZPJMESA-N	0			
MTBLC125843	VPMUVHDMQJJSFN-QHCPKHFHSA-N	0			
MTBLC125874	ZBNDOCCMKSOYDY-LJQANCHMSA-N	0			
MTBLC125875	XAQJKRDUCBGEHR-RUZDIDTESA-N	0			
MTBLC125883	JTFSEXKUFLVCKF-AREMUKBSSA-N	0			
MTBLC125884	WSPIMEQWJCZEBF-LJQANCHMSA-N	0			
MTBLC125889	BZEIZDCGDFUHRQ-OAQYLSRUSA-N	0			
MTBLC125900	QJIONCXBIFUOGD-GOSISDBHSA-N	0			
MTBLC125907	NYIJTYQJVPDGQM-QFIPXVFZSA-N	0			
MTBLC125920	GBUWESMSGGKWQH-HSZRJFAPSA-N	0			
MTBLC125932	HUFFCJXPTCNNEK-LJQANCHMSA-N	0			
MTBLC125942	JXCOUSRHXUUARO-RUZDIDTESA-N	0			
MTBLC125948	UJHMBSRJMYXUMX-VWLOTQADSA-N	0			
MTBLC125954	GSHVRPGKGLBQJS-QGZVFWFLSA-N	0			
MTBLC125987	ULPICNQPCCMLSF-OAQYLSRUSA-N	0			
MTBLC125997	BTGJIKOGACELSD-FQEVSTJZSA-N	0			
MTBLC126008	KZVGYASQHFEUCA-VWLOTQADSA-N	0			
MTBLC126021	HHICFGIPIZLVAV-XMMPIXPASA-N	0			
MTBLC126033	AQENCQUVZVEJNW-RUZDIDTESA-N	0			
MTBLC126042	QQXVFLACFWUXCU-FQEVSTJZSA-N	0			
MTBLC126056	NXAONDQDXIFKOW-VWLOTQADSA-N	0			
MTBLC126085	ZGXNZUXYZONEJW-QFIPXVFZSA-N	0			
MTBLC126094	LSJSAHPGTKBBIY-SFHVURJKSA-N	0			
MTBLC126100	GCLZSVQZAJNLBF-QFIPXVFZSA-N	0			
MTBLC126101	STBWPYRDRIUAJO-GOSISDBHSA-N	0			
MTBLC126106	FTLTXKHDMSAZSH-FQEVSTJZSA-N	0			
MTBLC126134	IAWRNXOODRNTQS-QFIPXVFZSA-N	0			
MTBLC126137	SIOVSAKWBBHVEW-MRXNPFEDSA-N	0			
MTBLC126140	HNTQRHODCOXOCC-DEOSSOPVSA-N	0			
MTBLC126148	MHGHPTUGNNKJHC-JOCHJYFZSA-N	0			
MTBLC126161	XKSIWSGTCPACLT-OAQYLSRUSA-N	0			
MTBLC126168	GXKALLIITMFLID-QHCPKHFHSA-N	0			
MTBLC126185	YOMIOEXLRSAPBQ-OAQYLSRUSA-N	0			
MTBLC126199	RSITXVLTPUXVES-IBGZPJMESA-N	0			
MTBLC126206	NFZYNUJZKBEEKB-MRXNPFEDSA-N	0			
MTBLC126214	RAQOAUPORXYHHF-GOSISDBHSA-N	0			
MTBLC126216	JKJZPVKAGMGLTQ-QGZVFWFLSA-N	0			
MTBLC126219	PJTCBMBXODRCAF-HHHXNRCGSA-N	0			
MTBLC126243	JPGPUDPYOLBVEE-FQEVSTJZSA-N	0			
MTBLC126258	YFIUIDDMASQDMF-NRFANRHFSA-N	0			
MTBLC126267	MUXBQHBIXQTCCD-QHCPKHFHSA-N	0			
MTBLC126271	XWZFCLMJCTZCMR-HXUWFJFHSA-N	0			
MTBLC126279	ILTDSSRDSAMYCJ-FQEVSTJZSA-N	0			
MTBLC126295	ILKVIRNAVJWQCH-HXUWFJFHSA-N	0			
MTBLC126298	OIZGWIYJEQNSEA-NRFANRHFSA-N	0			
MTBLC126303	FIDLKJOXSFLNIK-DEOSSOPVSA-N	0			
MTBLC126318	NEXKXEQOOLRNQD-VWLOTQADSA-N	0			
MTBLC126322	QPZHUVZKMSJJHL-LJQANCHMSA-N	0			
MTBLC126328	YBJTXZWXSHDTAL-HHHXNRCGSA-N	0			
MTBLC126355	BZEIZDCGDFUHRQ-NRFANRHFSA-N	0			
MTBLC126359	AWHIUQLFKYAFAA-NRFANRHFSA-N	0			
MTBLC126362	IBTXVFHWOBHAIT-MRXNPFEDSA-N	0			
MTBLC126370	XMVIRUQNBREFSZ-MRXNPFEDSA-N	0			
MTBLC126373	SOJPOESEEXJHAY-QHCPKHFHSA-N	0			
MTBLC126376	DNTRTSDMDMDTCA-NRFANRHFSA-N	0			
MTBLC126386	IUMANORIKFYXPT-NRFANRHFSA-N	0			
MTBLC126387	TYKFUBYMPYLPTF-XMMPIXPASA-N	0			
MTBLC126401	KMOMJLPASCAXGN-QHCPKHFHSA-N	0			
MTBLC126405	PGTSYWHDAVLXFN-QHCPKHFHSA-N	0			
MTBLC126418	LQHPTFMCEXWYJV-FQEVSTJZSA-N	0			
MTBLC126435	SBUHFYFAKJYXSN-MRXNPFEDSA-N	0			
MTBLC126474	WPYCDOIBOMHXCH-LJQANCHMSA-N	0			
MTBLC126482	CJZRHNNVPHEALW-IBGZPJMESA-N	0			
MTBLC126483	GQZCUBFEWXUTQS-SFHVURJKSA-N	0			
MTBLC126502	FYGQAXXLYGAJET-QFIPXVFZSA-N	0			
MTBLC126509	DUCDUSXLFYQTSN-MUUNZHRXSA-N	0			
MTBLC126516	APFPSBMNLBSISN-QFIPXVFZSA-N	0			
MTBLC126526	GSJQWIMRHZMSNH-OAQYLSRUSA-N	0			
MTBLC126527	KWQYOPXXHRJLFX-HSZRJFAPSA-N	0			
MTBLC126533	YOMIOEXLRSAPBQ-NRFANRHFSA-N	0			
MTBLC126549	ATPMKTNAYRSKDB-QHCPKHFHSA-N	0			
MTBLC126550	CLHOJVGLQQELAX-HXUWFJFHSA-N	0			
MTBLC126552	ZEYNYJBCOWUZGX-LJAQVGFWSA-N	0			
MTBLC126555	GGVQAARRTIEONC-MHZLTWQESA-N	0			
MTBLC126556	RYBVUVRUGVCQGA-SFHVURJKSA-N	0			
MTBLC126564	GVJSQBJXEXIZTI-SANMLTNESA-N	0			
MTBLC126572	DPDWIGHHXKQASU-NRFANRHFSA-N	0			
MTBLC126573	LBKLLFCFXJVMTQ-IBGZPJMESA-N	0			
MTBLC126581	UAWCDJXFBGAITD-VWLOTQADSA-N	0			
MTBLC126584	ZPTMAJCPZVQQQA-AREMUKBSSA-N	0			
MTBLC126589	NSLDSLPHAKJPDW-FQEVSTJZSA-N	0			
MTBLC126597	MXMKKVOZZZVICE-QFIPXVFZSA-N	0			
MTBLC126601	OXQZMUJXCMJBAQ-HXUWFJFHSA-N	0			
MTBLC126608	HAGSOQVDWJKDRG-OAQYLSRUSA-N	0			
MTBLC126609	AMRZZRHTSOWILQ-HSZRJFAPSA-N	0			
MTBLC126612	RIBPBJMOZQOLJW-JGCGQSQUSA-N	0			
MTBLC126623	LCNVNGFFJPQQPW-SFHVURJKSA-N	0			
MTBLC126627	OQMMFXWYPKHNCF-IBGZPJMESA-N	0			
MTBLC126628	YGYSTBHWEFBZQP-VWLOTQADSA-N	0			
MTBLC126637	XDANQGKQJDFUGD-XMMPIXPASA-N	0			
MTBLC126641	WRIHVNPRMJNQFY-HHHXNRCGSA-N	0			
MTBLC126644	ZKLYAUHYXNYSSM-XMMPIXPASA-N	0			
MTBLC126647	GOEKWDDDUSGPML-QHCPKHFHSA-N	0			
MTBLC126659	BJRYPPFZJFOGRI-VWLOTQADSA-N	0			
MTBLC126663	NYNBMTQGVWKTND-LJQANCHMSA-N	0			
MTBLC126664	AKVLHWMHTBRAST-MRXNPFEDSA-N	0			
MTBLC126686	BDHHGJUFFFJCPO-QFIPXVFZSA-N	0			
MTBLC126697	UIFOPIDNNYHIHJ-NRFANRHFSA-N	0			
MTBLC126699	GPKISOQNMJYSOP-HSZRJFAPSA-N	0			
MTBLC126714	WDKRTTJBBIHHEL-HSZRJFAPSA-N	0			
MTBLC126721	HAMKAMUMLNLHFC-JOCHJYFZSA-N	0			
MTBLC126722	NFZYNUJZKBEEKB-INIZCTEOSA-N	0			
MTBLC126725	GANGKNOBYWVQPF-HSZRJFAPSA-N	0			
MTBLC126726	NZUADFBIDGBVNA-FQEVSTJZSA-N	0			
MTBLC126753	VCUNUYLSVMARMQ-JOCHJYFZSA-N	0			
MTBLC126773	WYGDYSSFKWJKCK-OAQYLSRUSA-N	0			
MTBLC126774	CEMVEAYQMYWLTK-DEOSSOPVSA-N	0			
MTBLC126782	VETZMPBXASKKIE-JOCHJYFZSA-N	0			
MTBLC126789	JYNWHADBVHDRHI-VWLOTQADSA-N	0			
MTBLC126790	JYXKBTOWIVBRMW-RUZDIDTESA-N	0			
MTBLC126794	DNTRTSDMDMDTCA-OAQYLSRUSA-N	0			
MTBLC126796	MGDQFVBQSWCYMZ-DEOSSOPVSA-N	0			
MTBLC126801	GCFGKWSXVSFDQR-DEOSSOPVSA-N	0			
MTBLC126804	JJTUPTRIZWKCMY-SFHVURJKSA-N	0			
MTBLC126815	PXYBFBFRDGPFAL-NRFANRHFSA-N	0			
MTBLC126819	RXKCHXZGFSIKGE-JOCHJYFZSA-N	0			
MTBLC126820	VIJMTLJWVSNMKE-QGZVFWFLSA-N	0			
MTBLC126837	SPSGRGLVNIVWRT-JOCHJYFZSA-N	0			
MTBLC126846	GPKISOQNMJYSOP-QHCPKHFHSA-N	0			
MTBLC126860	LSJSAHPGTKBBIY-GOSISDBHSA-N	0			
MTBLC126862	IWOCERDKTBEBEC-QHCPKHFHSA-N	0			
MTBLC126863	SWNIBGLAQHWJOK-DEOSSOPVSA-N	0			
MTBLC126865	INWARQYYCUDDQJ-FQEVSTJZSA-N	0			
MTBLC126871	HFAAOHKNTOJTBC-KRWDZBQOSA-N	0			
MTBLC126875	CZCWAHPUBYSOTP-JOCHJYFZSA-N	0			
MTBLC126877	FKOSOIDZXAWLFY-OAQYLSRUSA-N	0			
MTBLC126879	BIBACOGHJXNCPI-NRFANRHFSA-N	0			
MTBLC126886	MQKDKSGZCVNGPN-DEOSSOPVSA-N	0			
MTBLC126887	GPILBLPXWOLSJY-LJQANCHMSA-N	0			
MTBLC126890	WQJUCIUXIHDDDG-AREMUKBSSA-N	0			
MTBLC126899	ITKAHHPFNIBSCR-HXUWFJFHSA-N	0			
MTBLC126900	RSQDMSKKYVUBIP-JOCHJYFZSA-N	0			
MTBLC126907	XBYPQBUOAZUQNE-QHCPKHFHSA-N	0			
MTBLC126911	CDZHALMAZFHOTE-GOSISDBHSA-N	0			
MTBLC126920	OQMMFXWYPKHNCF-LJQANCHMSA-N	0			
MTBLC126925	ZIEYCLUBOHDATC-IBGZPJMESA-N	0			
MTBLC126928	HFOYOASHGVVYAC-DEOSSOPVSA-N	0			
MTBLC126944	DAFHQSDERJEGLI-SANMLTNESA-N	0			
MTBLC126947	RSUQALRHXNGDLT-SFHVURJKSA-N	0			
MTBLC126958	AGGYLPBOERKGHY-RUZDIDTESA-N	0			
MTBLC126960	GXKALLIITMFLID-HSZRJFAPSA-N	0			
MTBLC126967	IBTXVFHWOBHAIT-INIZCTEOSA-N	0			
MTBLC126971	JPYBKCSNKBZYII-VWLOTQADSA-N	0			
MTBLC126977	IWQQPQHTVOLVIH-SANMLTNESA-N	0			
MTBLC127000	WRIHVNPRMJNQFY-MHZLTWQESA-N	0			
MTBLC127002	KJPRTYBTAUPMGF-QFIPXVFZSA-N	0			
MTBLC127027	KSTCOTQDIKKEAC-IBGZPJMESA-N	0			
MTBLC127043	PMKCOENNFNFKHO-HXUWFJFHSA-N	0			
MTBLC127049	SIOVSAKWBBHVEW-INIZCTEOSA-N	0			
MTBLC127068	OLHQRLGGPBINSV-NRFANRHFSA-N	0			
MTBLC127070	PVPFWHYBAZYTSA-FQEVSTJZSA-N	0			
MTBLC127084	HFGJOCYUVOTFPL-AREMUKBSSA-N	0			
MTBLC127086	JSRNYIMBTMGRPM-DEOSSOPVSA-N	0			
MTBLC127088	FUGMCAUAETXRSX-INIZCTEOSA-N	0			
MTBLC127089	JDLNVBUVHOBJMI-GOSISDBHSA-N	0			
MTBLC127097	MIXUGIDMCUQDBF-SANMLTNESA-N	0			
MTBLC127102	IUMANORIKFYXPT-OAQYLSRUSA-N	0			
MTBLC127106	XOXKSLGPWZNSBO-JTQLQIEISA-N	0			
MTBLC127115	JJTUPTRIZWKCMY-GOSISDBHSA-N	0			
MTBLC127118	ZGXNZUXYZONEJW-JOCHJYFZSA-N	0			
MTBLC127136	BWIWIZKOACBQIG-NRFANRHFSA-N	0			
MTBLC127138	KPWSMMMLCLZZAJ-HHHXNRCGSA-N	0			
MTBLC127143	ZLGPKBFYEDHWBK-JOCHJYFZSA-N	0			
MTBLC127148	INKSFZDGSMIVLV-DEOSSOPVSA-N	0			
MTBLC127153	IHWMEUKCKGKLIQ-OAQYLSRUSA-N	0			
MTBLC127156	WQLAOOWGOFCETA-AREMUKBSSA-N	0			
MTBLC127165	JDIQGVGSGGZIBV-HSZRJFAPSA-N	0			
MTBLC127171	PFNDYBSFPBFGAZ-SFHVURJKSA-N	0			
MTBLC127183	AIQMCLHSJXWCQX-VWLOTQADSA-N	0			
MTBLC127200	CZCWAHPUBYSOTP-QFIPXVFZSA-N	0			
MTBLC127215	UMKWVNJRYUYNAG-MHZLTWQESA-N	0			
MTBLC127216	GSHVRPGKGLBQJS-KRWDZBQOSA-N	0			
MTBLC127218	DPSIIBWTFLKRDP-XMMPIXPASA-N	0			
MTBLC127219	JPYBKCSNKBZYII-RUZDIDTESA-N	0			
MTBLC127220	DPSIIBWTFLKRDP-DEOSSOPVSA-N	0			
MTBLC127224	BCEWOOBMZZKKIA-NRFANRHFSA-N	0			
MTBLC127230	BKEQBVYQSWYCAQ-HXUWFJFHSA-N	0			
MTBLC127231	ZPTMAJCPZVQQQA-SANMLTNESA-N	0			
MTBLC127243	ZKLYAUHYXNYSSM-DEOSSOPVSA-N	0			
MTBLC127245	BJRYPPFZJFOGRI-RUZDIDTESA-N	0			
MTBLC127261	WQJUCIUXIHDDDG-SANMLTNESA-N	0			
MTBLC127275	BPYKPCIEMBPLBA-DEOSSOPVSA-N	0			
MTBLC127277	PFGGMAQKPUGENT-OAQYLSRUSA-N	0			
MTBLC127278	KJGKBEWVZMGFHV-HXUWFJFHSA-N	0			
MTBLC127279	MOEADTRWTJDHBC-OAQYLSRUSA-N	0			
MTBLC127280	IWQQPQHTVOLVIH-AREMUKBSSA-N	0			
MTBLC127287	SBRYGAAXAGMYJH-OAQYLSRUSA-N	0			
MTBLC127297	MGDQFVBQSWCYMZ-XMMPIXPASA-N	0			
MTBLC127303	PSCJGMROHWESOF-GDLZYMKVSA-N	0			
MTBLC127309	ANBFFIILUQJIQL-XFGXVVNZSA-N	0			
MTBLC127316	DODXMHDBRNDKQH-OAQYLSRUSA-N	0			
MTBLC127317	PJTCBMBXODRCAF-MHZLTWQESA-N	0			
MTBLC127319	YBJTXZWXSHDTAL-MHZLTWQESA-N	0			
MTBLC127321	UMKWVNJRYUYNAG-HHHXNRCGSA-N	0			
MTBLC127323	RYJJLUIBNDVHBM-MUUNZHRXSA-N	0			
MTBLC127326	HIPSJZYQFKBJPS-OAQYLSRUSA-N	0			
MTBLC127329	KJPRTYBTAUPMGF-JOCHJYFZSA-N	0			
MTBLC127346	QCPCXFRNGVFKGK-IBGZPJMESA-N	0			
MTBLC127362	SKQWQCBKHSETNS-MHZLTWQESA-N	0			
MTBLC127366	AWHIUQLFKYAFAA-OAQYLSRUSA-N	0			
MTBLC127368	QKXFWYIICSVXNI-INIZCTEOSA-N	0			
MTBLC127395	AXFMTINWSJJMCX-NDEPHWFRSA-N	0			
MTBLC127402	CBABKMAMAPWWJY-LJQANCHMSA-N	0			
MTBLC127409	ZPEKBTGYWQYABR-JOCHJYFZSA-N	0			
MTBLC127411	LOZLRLJAQRKGRP-JOCHJYFZSA-N	0			
MTBLC127422	CBZCTQSELMVVHX-OAQYLSRUSA-N	0			
MTBLC127435	HCNINEWJUWGNRJ-RUZDIDTESA-N	0			
MTBLC127437	DHJIUPKAKMQMKH-QHCPKHFHSA-N	0			
MTBLC127438	WQLAOOWGOFCETA-SANMLTNESA-N	0			
MTBLC127450	SVIBUUHZBFMTOL-DEOSSOPVSA-N	0			
MTBLC127460	HCNINEWJUWGNRJ-VWLOTQADSA-N	0			
MTBLC127468	OSCUPXLIQKAFLS-FQEVSTJZSA-N	0			
MTBLC127483	BMCDYGKMUWCUEK-OAQYLSRUSA-N	0			
MTBLC127486	YZVPRKUXZVQLBH-MHZLTWQESA-N	0			
MTBLC127510	YWWSFXVZQIOOMS-QFIPXVFZSA-N	0			
MTBLC127516	JDLNVBUVHOBJMI-SFHVURJKSA-N	0			
MTBLC127519	LGMCNRXMUXGMTC-HSZRJFAPSA-N	0			
MTBLC127542	KLFBAQLYBKDDIQ-NRFANRHFSA-N	0			
MTBLC127549	YZVPRKUXZVQLBH-HHHXNRCGSA-N	0			
MTBLC12755	WXOGUAPLOCTRFO-HSJNEKGZSA-N	0			
MTBLC127551	VYVXGZYSBGMWAY-NRFANRHFSA-N	0			
MTBLC127552	MKPFNOFVGQTMAY-XMMPIXPASA-N	0			
MTBLC127553	FLRSNSGRCBBTLF-RUZDIDTESA-N	0			
MTBLC127561	LWLKJGUACUOZJJ-DEOSSOPVSA-N	0			
MTBLC127562	ANGGGRIYABJACC-QHCPKHFHSA-N	0			
MTBLC127595	GOEKWDDDUSGPML-HSZRJFAPSA-N	0			
MTBLC127609	VMAIHIRLRJTNCQ-FQEVSTJZSA-N	0			
MTBLC127632	MJMXLJSDDFUPOG-FQEVSTJZSA-N	0			
MTBLC127661	IAWRNXOODRNTQS-JOCHJYFZSA-N	0			
MTBLC127679	OSNSVKACEAJKGR-LJQANCHMSA-N	0			
MTBLC127693	GOQJZKLLZQSRHQ-JOCHJYFZSA-N	0			
MTBLC127701	YLJRINDHTKJIMW-NRFANRHFSA-N	0			
MTBLC127718	FOKNZSHLFNLQIL-RUZDIDTESA-N	0			
MTBLC127723	DTSBKGAELJULKZ-RUZDIDTESA-N	0			
MTBLC127727	LGMCNRXMUXGMTC-QHCPKHFHSA-N	0			
MTBLC127738	YSVODDHIUQNYBN-DEOSSOPVSA-N	0			
MTBLC127741	FXGRRILVHJOMQO-DEOSSOPVSA-N	0			
MTBLC127742	CJZRHNNVPHEALW-LJQANCHMSA-N	0			
MTBLC127753	OHZXSSJFQXFGJA-XMMPIXPASA-N	0			
MTBLC127755	TYKFUBYMPYLPTF-DEOSSOPVSA-N	0			
MTBLC127765	LOOFBMLGKLQMBV-VWLOTQADSA-N	0			
MTBLC127772	XQEZAXSDPOOUCN-CQSZACIVSA-N	0			
MTBLC127785	HFGJOCYUVOTFPL-SANMLTNESA-N	0			
MTBLC127786	ATQFYPXUBHFLNM-GOSISDBHSA-N	0			
MTBLC127789	FDAMVFKBRUGOGM-OAHLLOKOSA-N	0			
MTBLC127796	FZZVJYUQJZUIOK-VWLOTQADSA-N	0			
MTBLC127804	LRICTGYJZSQIRK-FQEVSTJZSA-N	0			
MTBLC127817	GQZCUBFEWXUTQS-GOSISDBHSA-N	0			
MTBLC127826	PDOHSESDNKZOHO-QFIPXVFZSA-N	0			
MTBLC127836	ZQRBUDCDWAFAJY-NDEPHWFRSA-N	0			
MTBLC127852	ZDPJGKQIQRRUQL-SANMLTNESA-N	0			
MTBLC127855	IEQPVKMPJUEQKV-FQEVSTJZSA-N	0			
MTBLC127861	RGJGMODALZOVRK-QHCPKHFHSA-N	0			
MTBLC127863	RMHFYAWCYAVNOG-HXUWFJFHSA-N	0			
MTBLC127865	GSFSHJGWCPBMNU-QFIPXVFZSA-N	0			
MTBLC127868	TZHJGUQDTJYVOJ-VWLOTQADSA-N	0			
MTBLC127893	OKKQCCWAMRRPBA-OAQYLSRUSA-N	0			
MTBLC127902	IUQIOIBSWYWGDC-IBGZPJMESA-N	0			
MTBLC127905	FZZVJYUQJZUIOK-RUZDIDTESA-N	0			
MTBLC127918	KRDDKDDFMRKMHZ-JOCHJYFZSA-N	0			
MTBLC127924	BMCDYGKMUWCUEK-NRFANRHFSA-N	0			
MTBLC127944	GATATIFOBUODSE-QHCPKHFHSA-N	0			
MTBLC127950	XDRXNHRVZRZROT-SANMLTNESA-N	0			
MTBLC127969	NXAONDQDXIFKOW-RUZDIDTESA-N	0			
MTBLC127973	SLWSIWLTTNIUPG-NRFANRHFSA-N	0			
MTBLC127981	BDHHGJUFFFJCPO-JOCHJYFZSA-N	0			
MTBLC127985	ZNHZAGOVNITORJ-HNNXBMFYSA-N	0			
MTBLC127993	HMRHVJMZJNBTAN-QGZVFWFLSA-N	0			
MTBLC127995	TZHJGUQDTJYVOJ-RUZDIDTESA-N	0			
MTBLC128	WUOACPNHFRMFPN-SECBINFHSA-N	0			
MTBLC128000	CNJMUKHVAPJYSK-DEOSSOPVSA-N	0			
MTBLC128019	KWGXIONTUQXQSV-AREMUKBSSA-N	0			
MTBLC128024	MMMDBRZAUZWGES-NRFANRHFSA-N	0			
MTBLC128029	FAPZFILXRWTTCI-RUZDIDTESA-N	0			
MTBLC128030	FKOSOIDZXAWLFY-NRFANRHFSA-N	0			
MTBLC128046	IDTLSUBVBUIIPR-JOCHJYFZSA-N	0			
MTBLC128066	TUKXRLDGXQBHTQ-LJQANCHMSA-N	0			
MTBLC128071	FCVPSBUWBQZYJZ-AREMUKBSSA-N	0			
MTBLC128073	UAWCDJXFBGAITD-RUZDIDTESA-N	0			
MTBLC128074	VFONSUMSWCNAHP-MHZLTWQESA-N	0			
MTBLC128087	WEHHXPNDTZVABV-IBGZPJMESA-N	0			
MTBLC128092	NQEZVMQIEYGDLX-DEOSSOPVSA-N	0			
MTBLC128101	SKQWQCBKHSETNS-HHHXNRCGSA-N	0			
MTBLC128106	OLHQRLGGPBINSV-OAQYLSRUSA-N	0			
